replacement_id,cve_id,event_name,change_id,source_identifier,created,year,detail_type,cvss_version,old_vector,new_vector,old_source,new_source,same_source,changed_components,tier,exclusion_reasons,removed_count,added_count,source_file,removed_detail_index,added_detail_index
CVE-2024-0607|AC189D80-83CE-4210-9856-DD7E47094E53|CVSS V3.1,CVE-2024-0607,CVE Modified,AC189D80-83CE-4210-9856-DD7E47094E53,secalert@redhat.com,2024-01-21T11:15:08.353000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,"C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,1,2
CVE-2021-3826|88138159-0C87-4245-82D2-13CE2C8A6047|CVSS V3.1,CVE-2021-3826,Modified Analysis,88138159-0C87-4245-82D2-13CE2C8A6047,nvd@nist.gov,2024-01-22T15:01:35.163000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,NIST,NIST,True,UI,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-41056|A4723855-FA93-4005-8A34-A15A1DAC0B59|CVSS V3.1,CVE-2023-41056,Modified Analysis,A4723855-FA93-4005-8A34-A15A1DAC0B59,nvd@nist.gov,2024-01-22T18:58:13.893000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-45237|BFBE4163-2E74-4B19-8424-902800AD657C|CVSS V3.1,CVE-2023-45237,Reanalysis,BFBE4163-2E74-4B19-8424-902800AD657C,nvd@nist.gov,2024-01-23T16:07:10.003000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,NIST,NIST,True,C,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6004|4617B194-756E-45AB-BD65-BEC85C437054|CVSS V3.1,CVE-2023-6004,CVE Modified,4617B194-756E-45AB-BD65-BEC85C437054,secalert@redhat.com,2024-01-25T12:15:45.527000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:H,AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,"Red Hat, Inc.","Red Hat, Inc.",True,A,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6710|FCF5A4F1-03BE-4729-AE11-C411BE7DD956|CVSS V3.1,CVE-2023-6710,CVE Modified,FCF5A4F1-03BE-4729-AE11-C411BE7DD956,secalert@redhat.com,2024-01-25T12:15:46.210000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:N,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"Red Hat, Inc.","Red Hat, Inc.",True,"PR,S",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6944|05A42956-A539-4657-94BA-8F8BEA30DF4C|CVSS V3.1,CVE-2023-6944,CVE Modified,05A42956-A539-4657-94BA-8F8BEA30DF4C,secalert@redhat.com,2024-01-25T16:15:08.177000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N,"Red Hat, Inc.","Red Hat, Inc.",True,I,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0567|7EADFF38-5E1B-4B06-B556-CB4C4AC6F524|CVSS V3.1,CVE-2024-0567,CVE Modified,7EADFF38-5E1B-4B06-B556-CB4C4AC6F524,secalert@redhat.com,2024-01-25T16:15:08.510000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0553|FAAB9B67-EC91-499C-AC96-11041022B649|CVSS V3.1,CVE-2024-0553,CVE Modified,FAAB9B67-EC91-499C-AC96-11041022B649,secalert@redhat.com,2024-01-25T18:15:08.780000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"Red Hat, Inc.","Red Hat, Inc.",True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2022-3579|281316FE-BA64-4C63-9FCA-37B0AB78D9B9|CVSS V3.1,CVE-2022-3579,Modified Analysis,281316FE-BA64-4C63-9FCA-37B0AB78D9B9,nvd@nist.gov,2024-01-25T21:15:53.270000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,PR,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2022-0565|5A08B43F-9D61-4458-80C1-92E3F8F85138|CVSS V3.1,CVE-2022-0565,Modified Analysis,5A08B43F-9D61-4458-80C1-92E3F8F85138,nvd@nist.gov,2024-01-25T21:32:33.787000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,NIST,NIST,True,"C,I,PR,S",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-4001|C1B49E2F-029C-47D0-9901-C0DD90C42072|CVSS V3.1,CVE-2023-4001,CVE Modified,C1B49E2F-029C-47D0-9901-C0DD90C42072,secalert@redhat.com,2024-01-25T23:15:08.270000+00:00,2024,CVSS V3.1,3.1,AV:P/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,"A,AC,PR",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-23681|CD57D657-E408-4C76-AAAC-19357E14901B|CVSS V3.1,CVE-2024-23681,Reanalysis,CD57D657-E408-4C76-AAAC-19357E14901B,nvd@nist.gov,2024-01-26T15:08:04.273000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,NIST,NIST,True,UI,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2022-23607|803E1D6E-18C1-4943-AEDC-964385881BE1|CVSS V3.1,CVE-2022-23607,Reanalysis,803E1D6E-18C1-4943-AEDC-964385881BE1,nvd@nist.gov,2024-01-26T18:58:09+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,NIST,NIST,True,S,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2006-2428|931179C1-4B9E-497C-9F05-6AC261D6486B|CVSS V2,CVE-2006-2428,Modified Analysis,931179C1-4B9E-497C-9F05-6AC261D6486B,nvd@nist.gov,2024-01-26T19:01:46.923000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:N,AV:N/AC:L/Au:N/C:P/I:P/A:P,NIST,NIST,True,A,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2005-0254|E6576CB3-72A5-420A-BDC6-E43FEAE1D9F6|CVSS V2,CVE-2005-0254,Modified Analysis,E6576CB3-72A5-420A-BDC6-E43FEAE1D9F6,nvd@nist.gov,2024-01-26T19:07:21.227000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,AV:N/AC:M/Au:N/C:N/I:P/A:N,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,1,2
CVE-2004-2262|99E60603-9CE5-4CBC-9CD1-9E920B6F26F6|CVSS V2,CVE-2004-2262,Modified Analysis,99E60603-9CE5-4CBC-9CD1-9E920B6F26F6,nvd@nist.gov,2024-01-26T19:10:59.207000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,AV:N/AC:L/Au:N/C:P/I:P/A:P,NIST,NIST,True,"A,C",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2005-0253|DDBB2A68-8B4A-41CC-8FCB-48F5D8627398|CVSS V2,CVE-2005-0253,Modified Analysis,DDBB2A68-8B4A-41CC-8FCB-48F5D8627398,nvd@nist.gov,2024-01-26T19:16:36.767000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,AV:N/AC:L/Au:S/C:N/I:N/A:P,NIST,NIST,True,Au,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0918|FBF026F1-81BE-4242-A30A-5821DD32EB40|CVSS V2,CVE-2024-0918,CVE Modified,FBF026F1-81BE-4242-A30A-5821DD32EB40,cna@vuldb.com,2024-01-28T09:15:07.550000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:M/C:P/I:P/A:P,AV:N/AC:L/Au:M/C:C/I:C/A:C,VulDB,VulDB,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0918|FBF026F1-81BE-4242-A30A-5821DD32EB40|CVSS V3.1,CVE-2024-0918,CVE Modified,FBF026F1-81BE-4242-A30A-5821DD32EB40,cna@vuldb.com,2024-01-28T09:15:07.550000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,VulDB,VulDB,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,2,3
CVE-2024-0919|930F7026-647A-4A73-BABA-305011817F4E|CVSS V2,CVE-2024-0919,CVE Modified,930F7026-647A-4A73-BABA-305011817F4E,cna@vuldb.com,2024-01-28T09:15:08.090000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:S/C:P/I:P/A:P,AV:N/AC:L/Au:S/C:C/I:C/A:C,VulDB,VulDB,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0919|930F7026-647A-4A73-BABA-305011817F4E|CVSS V3.1,CVE-2024-0919,CVE Modified,930F7026-647A-4A73-BABA-305011817F4E,cna@vuldb.com,2024-01-28T09:15:08.090000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,VulDB,VulDB,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,2,3
CVE-2024-0920|EFA2E1CB-37D4-40DC-9412-31CACE879C57|CVSS V2,CVE-2024-0920,CVE Modified,EFA2E1CB-37D4-40DC-9412-31CACE879C57,cna@vuldb.com,2024-01-28T09:15:08.337000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:M/C:P/I:P/A:P,AV:N/AC:L/Au:M/C:C/I:C/A:C,VulDB,VulDB,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0920|EFA2E1CB-37D4-40DC-9412-31CACE879C57|CVSS V3.1,CVE-2024-0920,CVE Modified,EFA2E1CB-37D4-40DC-9412-31CACE879C57,cna@vuldb.com,2024-01-28T09:15:08.337000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,VulDB,VulDB,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,2,3
CVE-2023-6816|2CEC91BD-8506-40F9-8D37-FC638344FBE5|CVSS V3.1,CVE-2023-6816,CVE Modified,2CEC91BD-8506-40F9-8D37-FC638344FBE5,secalert@redhat.com,2024-01-29T06:15:07.307000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,"AV,PR",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0772|31F8086E-C5DC-442D-8EA5-522B30E66B78|CVSS V3.1,CVE-2024-0772,Reanalysis,31F8086E-C5DC-442D-8EA5-522B30E66B78,nvd@nist.gov,2024-01-29T14:12:53.897000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,NIST,NIST,True,"C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-49314|34B80FBC-FF15-4521-9823-27225361ACB6|CVSS V3.1,CVE-2023-49314,Reanalysis,34B80FBC-FF15-4521-9823-27225361ACB6,nvd@nist.gov,2024-01-29T20:55:17.583000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,"AV,PR",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-7192|B8789663-0C35-484F-9D02-DCB40B6A3792|CVSS V3.1,CVE-2023-7192,CVE Modified,B8789663-0C35-484F-9D02-DCB40B6A3792,secalert@redhat.com,2024-01-30T13:15:07.933000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H,AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,C,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-48387|14B9E440-CC97-4800-BB3E-70BA8BF8DE59|CVSS V3.1,CVE-2023-48387,CVE Modified,14B9E440-CC97-4800-BB3E-70BA8BF8DE59,twcert@cert.org.tw,2024-01-31T03:15:08.213000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,TWCERT/CC,TWCERT/CC,True,"A,C,I,S",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,3,4
CVE-2023-6915|21DD0D65-9E48-4A56-BDF1-5EA7A247C41B|CVSS V3.1,CVE-2023-6915,CVE Modified,21DD0D65-9E48-4A56-BDF1-5EA7A247C41B,secalert@redhat.com,2024-01-31T12:16:04.157000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,PR,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-22424|1CAD9FF7-DD2C-4EBB-9FBE-28D84C0A5FED|CVSS V3.1,CVE-2024-22424,Reanalysis,1CAD9FF7-DD2C-4EBB-9FBE-28D84C0A5FED,nvd@nist.gov,2024-01-31T19:51:26.417000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-1503|194987F5-0D7D-4969-81DD-3F050B087499|CVSS V3.1,CVE-2023-1503,Modified Analysis,194987F5-0D7D-4969-81DD-3F050B087499,nvd@nist.gov,2024-02-01T01:44:58.707000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-1504|C873BA03-ACFE-4251-8377-CE63B5BC7155|CVSS V3.1,CVE-2023-1504,Modified Analysis,C873BA03-ACFE-4251-8377-CE63B5BC7155,nvd@nist.gov,2024-02-01T02:00:08.567000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-46595|16F21377-1D83-4376-840A-B1A82A95AD33|CVSS V3.1,CVE-2023-46595,Modified Analysis,16F21377-1D83-4376-840A-B1A82A95AD33,nvd@nist.gov,2024-02-01T02:18:54.230000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,NIST,NIST,True,PR,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2024-0564|37B13FBF-594B-471B-B219-4FE0FACDFE02|CVSS V3.1,CVE-2024-0564,CVE Modified,37B13FBF-594B-471B-B219-4FE0FACDFE02,secalert@redhat.com,2024-02-01T10:15:11.517000+00:00,2024,CVSS V3.1,3.1,AV:A/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:N,AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,"Red Hat, Inc.","Red Hat, Inc.",True,"AC,C,S",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-37466|5CE39038-3904-4E36-BB1A-A7FB78B34C6F|CVSS V3.1,CVE-2023-37466,Modified Analysis,5CE39038-3904-4E36-BB1A-A7FB78B34C6F,nvd@nist.gov,2024-02-01T14:05:45.763000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,NIST,NIST,True,S,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2022-4353|B85C228D-1871-4B1E-8E29-F395BE540254|CVSS V3.1,CVE-2022-4353,Modified Analysis,B85C228D-1871-4B1E-8E29-F395BE540254,nvd@nist.gov,2024-02-01T15:31:16.657000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,NIST,NIST,True,"A,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-49272|D21123A0-1E8F-4FB5-9AA5-608BAFC8893B|CVSS V3.1,CVE-2023-49272,Reanalysis,D21123A0-1E8F-4FB5-9AA5-608BAFC8893B,nvd@nist.gov,2024-02-01T18:06:05.523000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,NIST,NIST,True,PR,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-20175|7646DDB9-10D5-45E0-B39B-EBE53550E792|CVSS V3.1,CVE-2023-20175,Modified Analysis,7646DDB9-10D5-45E0-B39B-EBE53550E792,nvd@nist.gov,2024-02-01T18:06:40.543000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,NIST,NIST,True,S,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6176|DD0B10DD-A068-4C98-8C17-DD17540E9BEB|CVSS V3.1,CVE-2023-6176,Reanalysis,DD0B10DD-A068-4C98-8C17-DD17540E9BEB,nvd@nist.gov,2024-02-01T18:51:12.813000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,NIST,NIST,True,"AC,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-51780|D4CA082E-68EE-4D18-8D66-75B1DEBD4F3C|CVSS V3.1,CVE-2023-51780,Reanalysis,D4CA082E-68EE-4D18-8D66-75B1DEBD4F3C,nvd@nist.gov,2024-02-01T18:51:15.567000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,"AV,PR",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6931|13D970B9-D772-4529-B15E-CE9D5682B459|CVSS V3.1,CVE-2023-6931,Modified Analysis,13D970B9-D772-4529-B15E-CE9D5682B459,nvd@nist.gov,2024-02-01T18:51:19.517000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2021-3714|5E8549FB-95D4-49E5-B2F7-33CD6550EA57|CVSS V3.1,CVE-2021-3714,Reanalysis,5E8549FB-95D4-49E5-B2F7-33CD6550EA57,nvd@nist.gov,2024-02-01T18:51:23.673000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6176|D35E8E43-5720-4803-AD40-8E196679149A|CVSS V3.1,CVE-2023-6176,CVE Modified,D35E8E43-5720-4803-AD40-8E196679149A,secalert@redhat.com,2024-02-01T19:15:08.180000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,"AC,PR",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-51766|EC2FD443-EA7C-429F-A012-4B12C540D777|CVSS V3.1,CVE-2023-51766,Modified Analysis,EC2FD443-EA7C-429F-A012-4B12C540D777,nvd@nist.gov,2024-02-02T02:22:45.713000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,NIST,NIST,True,UI,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-51443|86CFC86A-FB5F-49D8-800A-4CB241A25DE9|CVSS V3.1,CVE-2023-51443,Modified Analysis,86CFC86A-FB5F-49D8-800A-4CB241A25DE9,nvd@nist.gov,2024-02-02T02:23:51.707000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2008-1700|5AB7F767-1D55-40CE-BB35-11A63D5A751F|CVSS V2,CVE-2008-1700,Modified Analysis,5AB7F767-1D55-40CE-BB35-11A63D5A751F,nvd@nist.gov,2024-02-02T03:07:30.653000+00:00,2024,CVSS V2,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,AV:N/AC:M/Au:N/C:N/I:N/A:C,NIST,NIST,True,"C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-1506|7C2BA551-4701-493C-8AC2-05DAEB2ED23C|CVSS V3.1,CVE-2023-1506,Modified Analysis,7C2BA551-4701-493C-8AC2-05DAEB2ED23C,nvd@nist.gov,2024-02-02T16:14:33.963000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NIST,NIST,True,AC,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2010-2941|8553B011-9259-4288-8877-C40111982219|CVSS V2,CVE-2010-2941,Modified Analysis,8553B011-9259-4288-8877-C40111982219,nvd@nist.gov,2024-02-02T16:35:18.633000+00:00,2024,CVSS V2,2.0,AV:A/AC:M/Au:N/C:C/I:C/A:C,AV:N/AC:M/Au:N/C:C/I:C/A:C,NIST,NIST,True,AV,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2010-1437|766E8986-6B4B-4D77-B145-E1DEFF9A0622|CVSS V2,CVE-2010-1437,Modified Analysis,766E8986-6B4B-4D77-B145-E1DEFF9A0622,nvd@nist.gov,2024-02-02T16:38:32.467000+00:00,2024,CVSS V2,2.0,AV:L/AC:M/Au:N/C:N/I:N/A:P,AV:L/AC:M/Au:N/C:P/I:P/A:P,NIST,NIST,True,"C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2007-3970|968CA528-594D-4211-BF9A-7F37B4A8EF0D|CVSS V2,CVE-2007-3970,Modified Analysis,968CA528-594D-4211-BF9A-7F37B4A8EF0D,nvd@nist.gov,2024-02-02T16:56:44.647000+00:00,2024,CVSS V2,2.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,AV:N/AC:H/Au:N/C:C/I:C/A:C,NIST,NIST,True,"A,AC,C,I",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,1,2
CVE-2024-0565|7BB04517-0A4B-46BB-8CBE-311495927DC7|CVSS V3.1,CVE-2024-0565,Reanalysis,7BB04517-0A4B-46BB-8CBE-311495927DC7,nvd@nist.gov,2024-02-05T19:33:59.390000+00:00,2024,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:A/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,NIST,NIST,True,"AV,UI",STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
CVE-2023-6238|B9F4A168-5777-479B-ABB9-E081FB802E87|CVSS V3.1,CVE-2023-6238,CVE Modified,B9F4A168-5777-479B-ABB9-E081FB802E87,secalert@redhat.com,2024-02-06T11:15:09.267000+00:00,2024,CVSS V3.1,3.1,AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,"Red Hat, Inc.","Red Hat, Inc.",True,PR,STRICT,,1,1,data\raw\nvd\history\20240101_20240429_0005000.json,0,1
